Id,PostTypeId,ParentId,Body,AnswerCount
"7863464","1","","<p>I am trying to write a small python script to rename a bunch of filenames by searching and replacing. For example:</p>

<p>Original filename: 
MyMusic.Songname.Artist-mp3.iTunes.mp3</p>

<p>Intendet Result:
Songname.Artist.mp3</p>

<p>what i've got so far is:</p>

<pre><code>#!/usr/bin/env python
from os import rename, listdir

mustgo = ""MyMusic.""
filenames = listdir('.')

for fname in fnames:
  if fname.startswith(mustgo):
    rename(fname, fname.replace(mustgo, '', 1))
</code></pre>

<p>(got it from this site as far as i can remember)</p>

<p>Anyway, this will only get rid of the String at the beginning, but not of those in the filename.</p>

<p>Also I would like to maybe use a seperate file (eg badwords.txt) containing all the strings that should be searched for and replaced, so that i can update them without having to edit the whole code.</p>

<pre><code>Content of badwords.txt
MyMusic.
-mp3
-MP3
.iTunes
.itunes
</code></pre>

<p>I have been searching for quite some time now but havent found anything. Would appreciate any help!</p>

<p>Thank you!</p>
","1"
"7863471","1","","<p>I am trying to write a Python program and I am having a hard time getting my score. I have written it as a value returning function and every time I run the program it seems to skip the step where it retrieves the score unless I include an else statement which it will automatcially jump the the else statement.
I will attach the full code below.
Thank you very much for any help, I'm greatful!
This is also my first time posting in this forum I apologize if I screw something up. </p>

<pre><code>#constants
Rock = 1
Paper = 2
Scissors = 3

#Define the main function
def main():

    #set control loop
    keep_going = 'Y'


    #set counter to zero
    computer_wins = 0
    player_wins = 0
    tie_score = 0

    #call display message
    display_message()

    while keep_going == 'y' or keep_going == 'Y':

        play_game()


        #prompt user to keep going
        keep_going = input('would you like to play again? (Y for Yes): ')

    print('The computer won', computer_wins, 'times')
    print('The player won', player_wins, 'times')
    print('There were', tie_score, 'tie scores')

def play_game():

    #get random input
    computer = get_random()

    #get the players input
    play = get_play()

    #validate input
    if play == '1' or play == '2' or play == '3':
        play == True
    else:
        play == False
        print('Error: Invalid Entry')
        play = input('Please enter 1 for Rock, 2 for Paper, or 3 for Scissors: ')

    if play == computer:
        print('Tie Score, Please try again')
        tie_score += 1

    else:
        get_score(computer, play)

    print('The computer chose:', computer)
    print('The player chose: ', play)


#define display message
def display_message():
    print('Welcome to Rock Paper Scissors, a game of chance to see who will')
    print('outsmart the other. This game is Man VS Computer.')
    print('The program will select a random integer and then ask you for an integer')
    print('1 for Rock 2 for paper or 3 for Scissors. The program will then tell')
    print('you who won the game.')
    print('GOOD LUCK!')
    print
    print

def get_random():
    import random

    #generate random int
    computer = random.randint(1, 3)
    return computer


def get_play():
    #prompt user to enter an integer 1, 2, or 3
    play = input('Select 1 for Rock, 2 for Paper, or 3 for Scissors: ')
    return play

def get_score(computer, play):

    if computer == 1 and play == 2:
        score = 'player wins'
        print('Paper covers Rock, Player Wins')
        #player wins
        player_wins += 1

    elif computer == 1 and play == 3:
        score = 'computer wins'
        print('Scissors cut Paper, Computer Wins')
        #computer wins
        computer_wins += 1


    elif computer == 2 and play == 1:
        score = 'computer wins'
        print('Paper covers Rock, Computer Wins')
        #computer wins
        computer_wins += 1

    elif computer == 2 and play == 3:
        score = 'player wins'
        print('Scissors cut Paper, Player Wins')
        #player wins
        player_wins += 1


    elif computer == 3 and play == 1:
        score = 'player wins'
        print('Rock smashes Scissors, Player Wins')
        #player wins
        player_wins += 1

    elif computer == 3 and play == 2:
        score = 'computer wins'
        print('Scissors cut Paper, Computer Wins')
        #computer wins
        computer_wins += 1


#call main function
main()
</code></pre>
","8"
"123499","1","","<p>I've got the directive</p>

<pre><code>&lt;VirtualHost *&gt;
    &lt;Location /&gt;
        AuthType Digest
        AuthName ""global""
        AuthDigestDomain /
        AuthUserFile /root/apache_users
        &lt;Limit GET&gt;
            Require valid-user
        &lt;/Limit&gt;
    &lt;/Location&gt;
    WSGIScriptAlias / /some/script.wsgi
    WSGIDaemonProcess mywsgi user=someuser group=somegroup processes=2 threads=25
    WSGIProcessGroup mywsgi
    ServerName some.example.org
&lt;/VirtualHost&gt;
</code></pre>

<p>I'd like to know in the /some/script.wsgi</p>

<pre><code>def application(environ, start_response):
    start_response('200 OK', [
        ('Content-Type', 'text/plain'),
    ])
    return ['Hello']
</code></pre>

<p>What user is logged in.</p>

<p>How do I do that?</p>
","2"
"39239665","1","","<p>I'm trying to load my csv in QTableView and when I click on the button it gives this errorFile </p>

<blockquote>
  <p>Zap Lunchies.py, line 61, in on_show_clicked
      self.loadCsv(self.fileName)
  AttributeError: 'admin' object has no attribute 'fileName'</p>
</blockquote>

<p>This is my <a href=""http://pastebin.com/rxi4kfej"" rel=""nofollow"">code</a> currently </p>

<p>If anyone can help that would be much appreciated. And the csv file is called  "" data.csv ""</p>
","1"
"39239667","1","","<p>I have dataframe below;</p>

<pre><code>df=pd.DataFrame(np.arange(1,19).reshape(6,3),columns=list('ABC'),index=list('acbabc'))

    A   B   C
a   1   2   3
c   4   5   6
b   7   8   9
a  10  11  12
b  13  14  15
c  16  17  18
</code></pre>

<p>I would like to conditional summing dataframe shown as below;</p>

<pre><code>   A  B  C
a 11 13 15
b 20 22 24
c 20 22 24
</code></pre>

<p>each elements shows conditional sum of df.for instance,(I am inconfident about expression)           </p>

<pre><code>result.loc[0,0]=df.loc[df.A==""a""].sum() 
</code></pre>

<p>how can I get this dataframe ?</p>
","1"
"39239685","1","","<p>I have a problem using the following command:</p>

<pre><code>python manage.py makemigrations
</code></pre>

<p>But it prints me an error:</p>

<blockquote>
  <p>ImportError: No module named djangoproyect01 </p>
</blockquote>

<p><a href=""https://i.stack.imgur.com/qylO7.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/qylO7.png"" alt=""error in CMD""></a></p>

<p><a href=""https://i.stack.imgur.com/WHpGx.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/WHpGx.png"" alt=""the files of my Django project""></a></p>

<p>I don't have any idea what would it be.</p>
","1"
"7863500","1","","<p>can someone please give me an example of how to change the SORL-thumbnail format in the django template tag.</p>

<p>I've read the documentation here: <a href=""http://thumbnail.sorl.net/template.html#thumbnail"" rel=""nofollow"">http://thumbnail.sorl.net/template.html#thumbnail</a></p>

<p>and have tried various ways of implimenting to no avail. I get errors similar to:
'thumbnail' tag received a bad argument: 'format'</p>

<p>My code works fine without the "" format=""png"" "" part, it just makes a jpg thumbnail. However, I want a png thumbnail.
{% thumbnail product.main_image.picture 84x84 format=""png"" as image %}</p>

<p>Also, adding THUMBNAIL_FORMAT = ""PNG""
to my settings.py did nothing</p>

<p>Thanks,</p>

<hr>

<hr>

<p>UPDATE:
HERE's HOW I FIXED THE PROBLEM:</p>

<p>So Issac and zachwood were right on. This was a version dependent thing. I resolved my problem this way: <br><br>
1.) upgrade to newest sorl <br>
1.1) syncdb<br>
2.) in settings, changed THUMBNAIL_DEBUG = True<br>
3.) added closing tag so the templates looked like :<br></p>

<pre><code>        {% thumbnail product.main_image.picture ""400x284"" format=""PNG""  as image %}

&lt;img src=""{{ media_url }}{{ image }}"" width=""{{ image.width }}"" height=""{{ image.height }}"" alt=""{{ product.short_description }}""/&gt;

        {% endthumbnail %}
</code></pre>

<p>It worked!</p>

<p>4.) </p>
","1"
"39239704","1","","<p>I have a <strong><em>SQLAlchemy</em></strong> <code>db.Model</code> like this:</p>

<pre><code>def Action(db.Model):
    __tablename__ = 'actions'
    id = db.Column(db.Integer, primary_key=True)
    status  = db.Column(db.String(32), index=True)
    def __init__(self, status):
        self.status = status

    def update(self):
        # Code to update status (External query to API)
        ...
        db.sesssion.commit()
</code></pre>

<p>Now I have a query like:</p>

<pre><code>query = db.session.query(Action)
</code></pre>

<p>I want to execute the <code>update</code> method on all elements of this query.</p>

<p>The following is very inefficient because every call to <code>update</code> takes 2/3 seconds.</p>

<pre><code>for a in query.all():
    a.update()
</code></pre>

<p><strong>How can I run <code>update</code> on all elements in my query in parallel ?</strong></p>
","1"
"123198","1","","<p>How do I copy a file in Python? I couldn't find anything under <a href=""https://docs.python.org/2/library/os.html"" rel=""noreferrer""><code>os</code></a>.</p>
","12"
"39239696","1","","<p>Looking for some help understanding how to optimize some array processing, targeting some postgis compatible data types.  The input data looks like this:</p>

<pre><code>{
    ""items"": [
        {
            ""id"": 10000,
            ""coords"": [[644, 1347, 1], [653, 1353, 1], [637, 1358, 1], [633, 1362, 1]]
        }
]
}
</code></pre>

<p>Here is what I've tried:</p>

<pre><code>import json
import numpy
import ppygis
import time

start_time = time.time()
with open('example.json') as fp:
    d = json.load(fp)

print ""file load time:""
print time.time() - start_time

""""""
standard python
""""""

start_time = time.time()
py_array = d['items'][0]['coords']

print ""array creation:""
print time.time() - start_time

start_time = time.time()
a = [' '.join(map(str, c)) for c in py_array]
b = '(' + ') ('.join(map(str, a)) + ')'

print ""python array string processing time:""
print time.time() - start_time

start_time = time.time()
c = [ppygis.Point(p[0], p[1], p[2]) for p in py_array]

print ""python array ppygis:""
print time.time() - start_time

""""""
numpy
""""""

start_time = time.time()
numpy_array = numpy.array(d['items'][0]['coords'])

print ""numpy array creation:""
print time.time() - start_time

start_time = time.time()
a = [' '.join(map(str, c)) for c in numpy_array]
b = '(' + ') ('.join(map(str, a)) + ')'

print ""numpy array string processing time:""
print time.time() - start_time

start_time = time.time()
c = [ppygis.Point(p[0], p[1], p[2]) for p in numpy_array]

print ""numpy array ppygis:""
print time.time() - start_time
</code></pre>

<p>This is the output:</p>

<pre><code>file load time:
8.29696655273e-05
array creation:
2.86102294922e-06
python array string processing time:
1.09672546387e-05
python array ppygis:
8.10623168945e-06
numpy array creation:
1.31130218506e-05
numpy array string processing time:
0.000116109848022
numpy array ppygis:
3.60012054443e-05
</code></pre>

<p>Why are the operations using the numpy arrays so much slower than the normal python array?</p>
","1"
